existing_block_id,linked_block_request_id,asset_id,section_id,station_code,block_type,start_time,end_time,duration_min,assigned_team,status,operational_priority,source,block_date,start_min,end_min,calculated_duration_min
EB-00177,,AST-1865,SEC-187,WNG,Engineering Block,22:16,00:16,120,Bridge Inspection Team,Planned,Normal,Existing/Committed,2025-11-27,1336,16,120
EB-00178,,AST-1482,SEC-147,HW,Maintenance Block,12:22,13:52,90,OHE Team,Confirmed,Normal,Existing/Committed,2024-05-20,742,832,90
EB-00179,,AST-6468,SEC-189,RSR,Maintenance Block,03:03,03:48,45,OHE Team,Confirmed,Normal,Existing/Committed,2026-05-29,183,228,45
EB-00180,,AST-2297,SEC-327,NDLS,Engineering Block,20:57,21:42,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-04-25,1257,1302,45
EB-00181,,AST-4104,SEC-114,DUI,Maintenance Block,17:57,18:57,60,OHE Team,Confirmed,Normal,Existing/Committed,2026-07-06,1077,1137,60
EB-00182,,AST-9247,SEC-286,DHN,Maintenance Block,08:21,09:21,60,Signal Team,Active,Normal,Existing/Committed,2024-05-11,501,561,60
EB-00183,,AST-4624,SEC-404,BPQ,Maintenance Block,15:44,17:14,90,OHE Team,Confirmed,Normal,Existing/Committed,2025-04-21,944,1034,90
EB-00184,,AST-3528,SEC-204,YL,Planned Block,22:42,23:27,45,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-11-06,1362,1407,45
EB-00185,,AST-3329,SEC-467,BTA,Engineering Block,19:41,20:56,75,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-04-19,1181,1256,75
EB-00186,,AST-7228,SEC-104,SRE,Maintenance Block,04:08,04:53,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-03-01,248,293,45
EB-00187,,AST-6565,SEC-425,HLAR,Engineering Block,01:12,01:57,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-05-25,72,117,45
EB-00188,,AST-7202,SEC-100,PDL,Planned Block,04:21,05:21,60,OHE Team,Confirmed,Normal,Existing/Committed,2024-12-26,261,321,60
EB-00189,,AST-0252,SEC-006,BRC,Maintenance Block,00:08,01:38,90,Signal Team,Confirmed,High,Existing/Committed,2024-08-05,8,98,90
EB-00190,,AST-1491,SEC-044,DMO,Maintenance Block,18:19,19:04,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-10-07,1099,1144,45
EB-00191,,AST-3763,SEC-316,GJJ,Maintenance Block,14:46,15:16,30,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-10-24,886,916,30
EB-00192,,AST-7224,SEC-425,ORAI,Maintenance Block,22:28,23:58,90,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-09-01,1348,1438,90
EB-00193,,AST-7686,SEC-303,BMH,Planned Block,09:56,10:56,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-08-09,596,656,60
EB-00194,,AST-4292,SEC-071,KRE,Planned Block,09:40,10:25,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-12-06,580,625,45
EB-00195,,AST-9939,SEC-415,PTU,Maintenance Block,10:34,11:04,30,Track Maintenance Team,Active,High,Existing/Committed,2026-07-27,634,664,30
EB-00196,,AST-5391,SEC-047,FTP,Engineering Block,17:25,19:25,120,OHE Team,Confirmed,High,Existing/Committed,2024-03-07,1045,1165,120
EB-00197,,AST-1354,SEC-327,GWL,Engineering Block,22:01,23:31,90,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-11-17,1321,1411,90
EB-00198,,AST-8763,SEC-479,BHTA,Maintenance Block,01:39,02:54,75,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-04-07,99,174,75
EB-00199,,AST-3343,SEC-110,MRWS,Maintenance Block,14:45,15:30,45,OHE Team,Active,High,Existing/Committed,2024-11-13,885,930,45
EB-00200,,AST-2899,SEC-207,NFK,Maintenance Block,10:04,10:49,45,Signal Team,Confirmed,High,Existing/Committed,2026-07-29,604,649,45
EB-00201,,AST-3872,SEC-133,KRH,Engineering Block,13:02,13:32,30,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-12-11,782,812,30
EB-00202,,AST-8788,SEC-058,FD,Planned Block,02:38,03:23,45,Bridge Inspection Team,Active,High,Existing/Committed,2026-06-06,158,203,45
EB-00203,,AST-5469,SEC-282,KAJG,Maintenance Block,01:27,01:57,30,Signal Team,Confirmed,High,Existing/Committed,2025-04-19,87,117,30
EB-00204,,AST-4123,SEC-441,ERN,Maintenance Block,15:18,16:48,90,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-11-09,918,1008,90
EB-00205,,AST-4845,SEC-395,GAYA,Engineering Block,16:49,18:19,90,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-03-12,1009,1099,90
EB-00206,,AST-9808,SEC-435,MALM,Planned Block,22:12,23:12,60,Track Maintenance Team,Active,Normal,Existing/Committed,2024-09-01,1332,1392,60
EB-00207,,AST-8292,SEC-474,BSB,Maintenance Block,14:44,15:59,75,OHE Team,Active,Normal,Existing/Committed,2026-01-13,884,959,75
EB-00208,,AST-1213,SEC-350,BBU,Planned Block,21:43,22:28,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-08-06,1303,1348,45
EB-00209,,AST-6396,SEC-268,PBN,Planned Block,04:45,05:30,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-08-30,285,330,45
EB-00210,,AST-8565,SEC-059,DVL,Maintenance Block,07:04,07:34,30,Signal Team,Confirmed,High,Existing/Committed,2026-01-27,424,454,30
EB-00211,,AST-8160,SEC-415,UTR,Maintenance Block,01:07,01:37,30,OHE Team,Confirmed,High,Existing/Committed,2024-08-28,67,97,30
EB-00212,,AST-2989,SEC-041,BHNE,Maintenance Block,11:26,12:11,45,OHE Team,Active,High,Existing/Committed,2025-11-26,686,731,45
EB-00213,,AST-7160,SEC-483,PBE,Maintenance Block,09:57,10:57,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-02-07,597,657,60
EB-00214,,AST-5462,SEC-057,HVR,Planned Block,17:39,18:24,45,Signal Team,Confirmed,High,Existing/Committed,2025-03-04,1059,1104,45
EB-00215,,AST-9454,SEC-413,AJI,Engineering Block,16:18,17:03,45,Bridge Inspection Team,Active,High,Existing/Committed,2025-12-16,978,1023,45
EB-00216,,AST-5794,SEC-101,CNB,Maintenance Block,18:10,18:55,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-09-08,1090,1135,45
EB-00217,,AST-7370,SEC-034,ADI,Maintenance Block,22:33,23:33,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-02-28,1353,1413,60
EB-00218,,AST-2142,SEC-137,ANG,Maintenance Block,11:17,13:17,120,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-03-16,677,797,120
EB-00219,,AST-0997,SEC-366,ET,Maintenance Block,00:15,01:30,75,OHE Team,Planned,High,Existing/Committed,2025-03-02,15,90,75
EB-00220,,AST-6547,SEC-355,JMS,Engineering Block,03:17,05:17,120,OHE Team,Active,Normal,Existing/Committed,2026-05-31,197,317,120
EB-00221,,AST-6896,SEC-209,HJP,Engineering Block,17:06,18:06,60,Signal Team,Active,Normal,Existing/Committed,2024-04-16,1026,1086,60
EB-00222,,AST-8983,SEC-001,BFR,Planned Block,19:49,21:49,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-03-10,1189,1309,120
EB-00223,,AST-0330,SEC-016,GLPT,Engineering Block,02:25,02:55,30,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-11-14,145,175,30
EB-00224,,AST-4749,SEC-032,TNGL,Engineering Block,23:15,00:00,45,OHE Team,Planned,Normal,Existing/Committed,2024-06-30,1395,0,45
EB-00225,,AST-1768,SEC-107,ST,Maintenance Block,15:22,16:22,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-12-01,922,982,60
EB-00226,,AST-1718,SEC-306,PMKT,Maintenance Block,18:46,20:16,90,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-11,1126,1216,90
EB-00227,,AST-9362,SEC-043,BGU,Maintenance Block,06:17,07:02,45,Track Maintenance Team,Active,High,Existing/Committed,2026-02-26,377,422,45
EB-00228,,AST-7734,SEC-232,BPL,Engineering Block,03:04,05:04,120,Bridge Inspection Team,Planned,Normal,Existing/Committed,2025-07-12,184,304,120
EB-00229,,AST-9554,SEC-220,DRH,Maintenance Block,09:51,11:06,75,OHE Team,Confirmed,High,Existing/Committed,2025-06-09,591,666,75
EB-00230,,AST-6329,SEC-467,RIG,Planned Block,08:24,09:24,60,Bridge Inspection Team,Planned,High,Existing/Committed,2024-06-04,504,564,60
EB-00231,,AST-1082,SEC-349,MV,Planned Block,07:20,08:20,60,Track Maintenance Team,Active,High,Existing/Committed,2025-03-18,440,500,60
EB-00232,,AST-8255,SEC-221,WENA,Maintenance Block,16:28,17:58,90,OHE Team,Active,Normal,Existing/Committed,2026-04-15,988,1078,90
EB-00233,,AST-3970,SEC-365,YLM,Maintenance Block,16:40,17:40,60,Signal Team,Planned,High,Existing/Committed,2023-12-30,1000,1060,60
EB-00234,,AST-0607,SEC-057,SPN,Engineering Block,15:24,15:54,30,Signal Team,Confirmed,Normal,Existing/Committed,2026-01-07,924,954,30
EB-00235,,AST-9884,SEC-065,KYJ,Engineering Block,01:13,01:58,45,Signal Team,Active,Normal,Existing/Committed,2025-04-16,73,118,45
EB-00236,,AST-9903,SEC-428,KDPA,Planned Block,10:44,11:59,75,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-11-29,644,719,75
EB-00237,,AST-0737,SEC-493,RMA,Maintenance Block,11:45,12:30,45,Track Maintenance Team,Active,Normal,Existing/Committed,2025-10-04,705,750,45
EB-00238,,AST-2548,SEC-211,RGS,Planned Block,08:29,09:29,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-02-15,509,569,60
EB-00239,,AST-9115,SEC-392,NOQ,Engineering Block,10:31,11:16,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-10-14,631,676,45
EB-00240,,AST-1293,SEC-211,KYJ,Planned Block,00:14,01:14,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-08-29,14,74,60
EB-00241,,AST-9828,SEC-482,FA,Maintenance Block,03:32,04:32,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-04-29,212,272,60
EB-00242,,AST-2847,SEC-080,BNN,Engineering Block,14:00,14:30,30,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-07-17,840,870,30
EB-00243,,AST-8822,SEC-405,MSB,Maintenance Block,01:32,02:17,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-03-14,92,137,45
EB-00244,,AST-3349,SEC-476,KVK,Engineering Block,10:26,11:41,75,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-09-20,626,701,75
EB-00245,,AST-8180,SEC-183,AWR,Maintenance Block,15:47,17:02,75,OHE Team,Planned,High,Existing/Committed,2025-08-30,947,1022,75
EB-00246,,AST-2442,SEC-338,PUNE,Engineering Block,07:39,08:24,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-03-04,459,504,45
EB-00247,,AST-5712,SEC-123,SGG,Engineering Block,12:10,13:10,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2026-01-06,730,790,60
EB-00248,,AST-7901,SEC-039,CTC,Engineering Block,03:33,05:03,90,OHE Team,Confirmed,Normal,Existing/Committed,2025-01-29,213,303,90
EB-00249,,AST-9120,SEC-130,HSR,Engineering Block,14:55,15:55,60,OHE Team,Confirmed,Normal,Existing/Committed,2026-02-04,895,955,60
EB-00250,,AST-2027,SEC-225,GGC,Engineering Block,10:16,11:01,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-01-21,616,661,45
EB-00251,,AST-1010,SEC-358,BSS,Engineering Block,00:36,01:06,30,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-06-07,36,66,30
EB-00252,,AST-5980,SEC-227,MMR,Engineering Block,00:13,01:43,90,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-04-17,13,103,90
EB-00253,,AST-1134,SEC-460,SM,Maintenance Block,15:39,16:24,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-06-16,939,984,45
EB-00254,,AST-2468,SEC-093,RRB,Maintenance Block,23:24,00:09,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-11-04,1404,9,45
EB-00255,,AST-6914,SEC-482,SSB,Maintenance Block,22:24,22:54,30,Signal Team,Planned,Normal,Existing/Committed,2025-10-01,1344,1374,30
EB-00256,,AST-2135,SEC-277,NMP,Maintenance Block,15:52,16:52,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-05-03,952,1012,60
EB-00257,,AST-0088,SEC-049,HWH,Maintenance Block,22:12,22:57,45,OHE Team,Active,Normal,Existing/Committed,2025-10-18,1332,1377,45
EB-00258,,AST-1421,SEC-478,BZA,Maintenance Block,05:24,06:09,45,OHE Team,Confirmed,High,Existing/Committed,2024-03-23,324,369,45
EB-00259,,AST-6396,SEC-268,PBN,Maintenance Block,21:16,22:01,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-06-03,1276,1321,45
EB-00260,,AST-0596,SEC-321,MKC,Planned Block,10:01,10:31,30,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-07-20,601,631,30
EB-00261,,AST-6175,SEC-003,KASR,Planned Block,10:28,11:13,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-02-11,628,673,45
EB-00262,,AST-2568,SEC-102,KWV,Maintenance Block,01:43,02:43,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-05-29,103,163,60
EB-00263,,AST-6119,SEC-344,PAA,Engineering Block,00:31,01:46,75,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-10-05,31,106,75
EB-00264,,AST-9339,SEC-048,DNR,Engineering Block,12:19,13:19,60,Track Maintenance Team,Active,Normal,Existing/Committed,2026-06-23,739,799,60
EB-00265,,AST-1725,SEC-147,SNSI,Maintenance Block,19:27,20:12,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-08-26,1167,1212,45
EB-00266,,AST-3204,SEC-137,PNK,Engineering Block,08:58,10:28,90,OHE Team,Active,Normal,Existing/Committed,2025-07-14,538,628,90
EB-00267,,AST-9151,SEC-444,JJKR,Maintenance Block,04:00,05:30,90,Signal Team,Active,Normal,Existing/Committed,2025-03-02,240,330,90
EB-00268,,AST-3979,SEC-461,FKM,Engineering Block,06:48,08:18,90,Signal Team,Planned,Normal,Existing/Committed,2024-11-21,408,498,90
EB-00269,,AST-7340,SEC-118,JL,Engineering Block,22:36,23:36,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-08-14,1356,1416,60
EB-00270,,AST-5991,SEC-081,KL,Engineering Block,14:27,15:12,45,Track Maintenance Team,Active,Normal,Existing/Committed,2025-07-23,867,912,45
EB-00271,,AST-2810,SEC-496,LJN,Maintenance Block,22:19,23:34,75,Bridge Inspection Team,Planned,High,Existing/Committed,2024-09-30,1339,1414,75
EB-00272,,AST-9609,SEC-140,USL,Engineering Block,09:40,10:25,45,OHE Team,Active,Normal,Existing/Committed,2024-01-02,580,625,45
EB-00273,,AST-5985,SEC-198,MDP,Maintenance Block,22:30,00:00,90,Signal Team,Planned,Normal,Existing/Committed,2024-05-10,1350,0,90
EB-00274,,AST-6415,SEC-248,LNL,Maintenance Block,22:20,00:20,120,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-07-26,1340,20,120
EB-00275,,AST-3972,SEC-019,VGE,Maintenance Block,04:41,05:41,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-02-01,281,341,60
EB-00276,,AST-7111,SEC-306,KGLE,Maintenance Block,12:22,13:07,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-04-06,742,787,45
EB-00277,,AST-7615,SEC-247,BVH,Engineering Block,15:46,16:16,30,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-03-22,946,976,30
EB-00278,,AST-5399,SEC-321,BBM,Planned Block,17:29,17:59,30,Signal Team,Planned,Normal,Existing/Committed,2026-01-31,1049,1079,30
EB-00279,,AST-4950,SEC-049,SC,Engineering Block,00:00,00:45,45,Signal Team,Planned,Normal,Existing/Committed,2024-02-13,0,45,45
EB-00280,,AST-4602,SEC-366,BNT,Maintenance Block,11:14,11:59,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-03-02,674,719,45
EB-00281,,AST-2896,SEC-184,GKP,Maintenance Block,04:43,05:43,60,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-09-11,283,343,60
EB-00282,,AST-5858,SEC-203,AZR,Planned Block,10:01,10:46,45,Bridge Inspection Team,Planned,High,Existing/Committed,2025-04-10,601,646,45
EB-00283,,AST-8165,SEC-301,KTE,Maintenance Block,00:52,01:37,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-10-12,52,97,45
EB-00284,,AST-9617,SEC-337,MURI,Maintenance Block,11:43,12:13,30,Track Maintenance Team,Planned,High,Existing/Committed,2025-04-14,703,733,30
EB-00285,,AST-3979,SEC-461,FKM,Maintenance Block,09:56,11:26,90,OHE Team,Confirmed,High,Existing/Committed,2025-02-24,596,686,90
EB-00286,,AST-8757,SEC-058,AB,Engineering Block,14:11,14:56,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-07-05,851,896,45
EB-00287,,AST-9957,SEC-285,TLH,Maintenance Block,04:02,04:47,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-05-20,242,287,45
EB-00288,,AST-5170,SEC-230,GYN,Maintenance Block,18:22,19:07,45,Track Maintenance Team,Planned,High,Existing/Committed,2025-07-04,1102,1147,45
EB-00289,,AST-3922,SEC-274,KKDE,Maintenance Block,09:38,11:38,120,OHE Team,Confirmed,Normal,Existing/Committed,2025-06-05,578,698,120
EB-00290,,AST-5194,SEC-295,BST,Engineering Block,01:24,02:09,45,OHE Team,Active,Normal,Existing/Committed,2025-03-28,84,129,45
EB-00291,,AST-5699,SEC-395,ADI,Maintenance Block,06:16,07:46,90,OHE Team,Confirmed,High,Existing/Committed,2026-02-25,376,466,90
EB-00292,,AST-4972,SEC-369,KSG,Maintenance Block,13:54,14:24,30,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-09-02,834,864,30
EB-00293,,AST-3999,SEC-029,PBN,Maintenance Block,16:25,17:55,90,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-07-21,985,1075,90
EB-00294,,AST-9631,SEC-167,BDJ,Maintenance Block,05:27,06:12,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-11-06,327,372,45
EB-00295,,AST-5348,SEC-050,ORAI,Maintenance Block,18:18,19:03,45,Signal Team,Confirmed,High,Existing/Committed,2025-06-08,1098,1143,45
EB-00296,,AST-0247,SEC-398,AKP,Maintenance Block,08:26,09:11,45,Signal Team,Confirmed,Normal,Existing/Committed,2025-05-14,506,551,45
EB-00297,,AST-9910,SEC-205,PAK,Maintenance Block,13:57,15:27,90,OHE Team,Confirmed,High,Existing/Committed,2026-04-08,837,927,90
EB-00298,,AST-1194,SEC-237,AWY,Planned Block,15:58,16:58,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-02-21,958,1018,60
EB-00299,,AST-1120,SEC-462,BAP,Engineering Block,10:17,11:17,60,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-09-20,617,677,60
EB-00300,,AST-4562,SEC-310,MOZ,Planned Block,12:56,14:26,90,Signal Team,Planned,Normal,Existing/Committed,2024-01-01,776,866,90
EB-00301,,AST-8140,SEC-403,DKJ,Maintenance Block,20:18,21:48,90,OHE Team,Planned,High,Existing/Committed,2024-12-08,1218,1308,90
EB-00302,,AST-8185,SEC-325,SKP,Maintenance Block,06:27,07:27,60,Signal Team,Planned,Normal,Existing/Committed,2026-03-16,387,447,60
EB-00303,,AST-8883,SEC-411,SMK,Maintenance Block,08:19,09:04,45,Track Maintenance Team,Active,Normal,Existing/Committed,2023-12-20,499,544,45
EB-00304,,AST-5678,SEC-204,CKP,Maintenance Block,00:05,00:35,30,Bridge Inspection Team,Planned,Normal,Existing/Committed,2026-05-25,5,35,30
EB-00305,,AST-6710,SEC-032,SNT,Maintenance Block,23:15,00:15,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-06-05,1395,15,60
EB-00306,,AST-2570,SEC-353,BAQ,Engineering Block,16:09,16:54,45,OHE Team,Planned,Normal,Existing/Committed,2024-04-29,969,1014,45
EB-00307,,AST-4918,SEC-156,ANKX,Maintenance Block,21:48,22:48,60,OHE Team,Confirmed,High,Existing/Committed,2024-10-08,1308,1368,60
EB-00308,,AST-9943,SEC-470,KOO,Engineering Block,03:57,05:12,75,OHE Team,Planned,Normal,Existing/Committed,2025-06-17,237,312,75
EB-00309,,AST-5419,SEC-083,JSG,Maintenance Block,21:11,21:41,30,OHE Team,Planned,Normal,Existing/Committed,2024-10-21,1271,1301,30
EB-00310,,AST-1726,SEC-056,KIUL,Maintenance Block,05:02,05:47,45,Track Maintenance Team,Active,Normal,Existing/Committed,2024-03-28,302,347,45
EB-00311,,AST-6851,SEC-458,RGO,Maintenance Block,08:11,09:11,60,Track Maintenance Team,Confirmed,High,Existing/Committed,2025-10-06,491,551,60
EB-00312,,AST-7264,SEC-355,UMB,Planned Block,21:21,22:06,45,Signal Team,Confirmed,High,Existing/Committed,2025-10-13,1281,1326,45
EB-00313,,AST-9528,SEC-473,PUNE,Maintenance Block,18:22,20:22,120,OHE Team,Confirmed,Normal,Existing/Committed,2024-04-07,1102,1222,120
EB-00314,,AST-8687,SEC-348,CHKE,Maintenance Block,10:21,12:21,120,Track Maintenance Team,Active,High,Existing/Committed,2024-09-17,621,741,120
EB-00315,,AST-3455,SEC-444,LKO,Maintenance Block,19:48,20:18,30,Signal Team,Active,Normal,Existing/Committed,2024-08-10,1188,1218,30
EB-00316,,AST-8487,SEC-478,MURI,Engineering Block,12:20,13:05,45,Track Maintenance Team,Active,Normal,Existing/Committed,2025-09-30,740,785,45
EB-00317,,AST-9152,SEC-382,KRR,Planned Block,06:28,07:13,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-12-10,388,433,45
EB-00318,,AST-8867,SEC-151,TIG,Engineering Block,14:23,15:23,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-12-06,863,923,60
EB-00319,,AST-2802,SEC-091,KUDA,Maintenance Block,10:16,11:46,90,Track Maintenance Team,Planned,Normal,Existing/Committed,2026-07-06,616,706,90
EB-00320,,AST-4155,SEC-179,VSKP,Planned Block,23:24,01:24,120,Signal Team,Active,Normal,Existing/Committed,2026-01-17,1404,84,120
EB-00321,,AST-4486,SEC-204,JL,Engineering Block,10:03,12:03,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-10-26,603,723,120
EB-00322,,AST-9049,SEC-299,TEA,Maintenance Block,20:46,21:31,45,OHE Team,Confirmed,Normal,Existing/Committed,2024-03-27,1246,1291,45
EB-00323,,AST-4402,SEC-400,ULT,Maintenance Block,17:52,18:37,45,OHE Team,Planned,Normal,Existing/Committed,2025-08-16,1072,1117,45
EB-00324,,AST-2965,SEC-481,ALD,Engineering Block,11:30,12:15,45,Signal Team,Confirmed,High,Existing/Committed,2026-06-14,690,735,45
EB-00325,,AST-1742,SEC-117,MLDT,Maintenance Block,00:27,02:27,120,Track Maintenance Team,Planned,High,Existing/Committed,2026-08-12,27,147,120
EB-00326,,AST-5766,SEC-163,LNL,Planned Block,18:02,19:02,60,Signal Team,Active,Normal,Existing/Committed,2024-07-28,1082,1142,60
EB-00327,,AST-1895,SEC-408,AB,Engineering Block,07:00,08:30,90,OHE Team,Confirmed,Normal,Existing/Committed,2024-08-03,420,510,90
EB-00328,,AST-0657,SEC-497,KDI,Maintenance Block,08:16,10:16,120,Signal Team,Planned,High,Existing/Committed,2024-01-17,496,616,120
