asset_id,section_id,nearest_station_code
AST-0871,SEC-245,NLR
AST-0872,SEC-192,SGZ
AST-0873,SEC-445,TMC
AST-0874,SEC-183,BONA
AST-0875,SEC-293,MDN
AST-0876,SEC-258,TDD
AST-0877,SEC-257,BGMR
AST-0878,SEC-150,BDJ
AST-0879,SEC-022,OGL
AST-0880,SEC-393,ATP
AST-0881,SEC-273,BSB
AST-0882,SEC-193,KNW
AST-0883,SEC-177,ET
AST-0884,SEC-152,MAJN
AST-0885,SEC-071,GCT
AST-0886,SEC-297,PNVL
AST-0887,SEC-011,TRVL
AST-0888,SEC-115,SBNM
AST-0889,SEC-357,VKI
AST-0890,SEC-174,MKN
AST-0891,SEC-344,PNU
AST-0892,SEC-063,PG
AST-0893,SEC-447,TPTY
AST-0894,SEC-385,TVC
AST-0895,SEC-144,PBE
AST-0896,SEC-145,COR
AST-0897,SEC-342,SPRD
AST-0898,SEC-127,DDN
AST-0899,SEC-321,SKM
AST-0900,SEC-424,PTKC
AST-0901,SEC-418,MLDT
AST-0902,SEC-125,KMT
AST-0903,SEC-458,JL
AST-0904,SEC-377,SGF
AST-0905,SEC-097,SPN
AST-0906,SEC-236,UBC
AST-0907,SEC-295,CAA
AST-0908,SEC-353,TBN
AST-0909,SEC-124,GGN
AST-0910,SEC-206,DNA
AST-0911,SEC-425,RMPB
AST-0912,SEC-068,MDS
AST-0913,SEC-133,RMR
AST-0914,SEC-153,PRH
AST-0915,SEC-437,GMS
AST-0916,SEC-472,BSP
AST-0917,SEC-071,ARJ
AST-0918,SEC-063,KGP
AST-0919,SEC-328,KQN
AST-0920,SEC-208,GELA
AST-0921,SEC-387,BDL
AST-0922,SEC-279,RC
AST-0923,SEC-335,LKO
AST-0924,SEC-423,SYC
AST-0925,SEC-345,JP
AST-0926,SEC-246,NDLS
AST-0927,SEC-116,BHC
AST-0928,SEC-304,BSB
AST-0929,SEC-320,ANG
AST-0930,SEC-180,GGC
AST-0931,SEC-320,GY
AST-0932,SEC-304,HWH
AST-0933,SEC-145,SC
AST-0934,SEC-244,PAU
AST-0935,SEC-097,PUNE
AST-0936,SEC-464,PFM
AST-0937,SEC-319,BLS
AST-0938,SEC-255,BD
AST-0939,SEC-273,KTYM
AST-0940,SEC-315,FUT
AST-0941,SEC-175,BZA
AST-0942,SEC-336,SC
AST-0943,SEC-084,ATMO
AST-0944,SEC-110,BZA
AST-0945,SEC-112,ANV
AST-0946,SEC-015,MYS
AST-0947,SEC-486,BZU
AST-0948,SEC-182,NOQ
AST-0949,SEC-210,HNA
AST-0950,SEC-219,KS
AST-0951,SEC-001,G
AST-0952,SEC-163,KMT
AST-0953,SEC-172,CBF
AST-0954,SEC-252,SDAH
AST-0955,SEC-424,PC
AST-0956,SEC-209,BPQ
AST-0957,SEC-441,UBL
AST-0958,SEC-459,RNO
AST-0959,SEC-305,BPL
AST-0960,SEC-135,NDD
AST-0961,SEC-478,NMP
AST-0962,SEC-373,ND
AST-0963,SEC-037,BPL
AST-0964,SEC-456,BWN
AST-0965,SEC-390,NVG
AST-0966,SEC-324,CNB
AST-0967,SEC-213,DLI
AST-0968,SEC-369,BSL
AST-0969,SEC-230,SC
AST-0970,SEC-122,SELU
AST-0971,SEC-236,CBF
AST-0972,SEC-200,BQA
AST-0973,SEC-133,ANKX
AST-0974,SEC-355,SCI
AST-0975,SEC-012,BRC
AST-0976,SEC-135,SJN
AST-0977,SEC-254,KDPR
AST-0978,SEC-212,STA
AST-0979,SEC-198,HCP
AST-0980,SEC-216,SKY
AST-0981,SEC-128,PGT
AST-0982,SEC-213,SGJ
AST-0983,SEC-082,ANG
AST-0984,SEC-174,KRD
AST-0985,SEC-039,GDO
AST-0986,SEC-140,MDU
AST-0987,SEC-147,KRNR
AST-0988,SEC-177,JU
AST-0989,SEC-379,MOO
AST-0990,SEC-482,IJK
AST-0991,SEC-405,BVI
AST-0992,SEC-438,ON
AST-0993,SEC-110,MS
AST-0994,SEC-037,PNBE
AST-0995,SEC-429,BSL
AST-0996,SEC-485,ERN
AST-0997,SEC-366,ET
AST-0998,SEC-086,GKP
AST-0999,SEC-282,CCT
AST-1000,SEC-044,CRY
AST-10000,SEC-070,SEGM
AST-10001,SEC-411,BPQ
AST-10002,SEC-200,BV
AST-10003,SEC-295,BNN
AST-10004,SEC-261,PNVL
AST-10005,SEC-385,SEG
AST-10006,SEC-022,GGC
AST-10007,SEC-172,SEGM
AST-10008,SEC-322,BZA
AST-10009,SEC-093,PTJ
AST-1001,SEC-350,HTC
AST-10010,SEC-153,FDB
AST-10011,SEC-360,BQA
AST-10012,SEC-452,KYN
AST-10013,SEC-314,BL
AST-10014,SEC-481,TDPR
AST-10015,SEC-182,HTC
AST-10016,SEC-049,KGP
AST-10017,SEC-371,BHLK
AST-10018,SEC-293,YNK
AST-10019,SEC-169,JUC
AST-1002,SEC-382,MS
AST-10020,SEC-061,TLY
AST-10021,SEC-149,TEN
AST-10022,SEC-351,FTP
AST-10023,SEC-351,JPE
AST-10024,SEC-142,KRE
AST-10025,SEC-344,SBP
AST-10026,SEC-330,PNU
AST-10027,SEC-399,ROHA
AST-10028,SEC-475,DD
AST-10029,SEC-453,RPJ
AST-1003,SEC-148,SCKR
AST-10030,SEC-007,BAL
AST-10031,SEC-377,ANND
AST-10032,SEC-108,DRD
AST-10033,SEC-230,SQE
AST-10034,SEC-479,KNW
AST-10035,SEC-243,MOF
AST-10036,SEC-020,BTC
AST-10037,SEC-454,TWG
AST-10038,SEC-172,KTHU
AST-10039,SEC-412,RMA
AST-1004,SEC-404,IDG
AST-10040,SEC-429,SIR
AST-10041,SEC-217,MRJ
AST-10042,SEC-104,JMU
AST-10043,SEC-254,BLTR
AST-10044,SEC-488,BKN
AST-10045,SEC-364,ET
AST-10046,SEC-368,KNW
AST-10047,SEC-294,KPG
AST-10048,SEC-330,BRC
AST-10049,SEC-481,BNZ
AST-1005,SEC-174,JTJ
AST-10050,SEC-165,GVD
AST-10051,SEC-215,HRI
AST-10052,SEC-321,DR
AST-10053,SEC-021,KIT
AST-10054,SEC-167,UBR
AST-10055,SEC-385,DHG
AST-10056,SEC-481,NRGR
AST-10057,SEC-245,GSP
AST-10058,SEC-492,BUI
AST-10059,SEC-357,DGA
AST-1006,SEC-473,VZM
AST-10060,SEC-271,PUNE
AST-10061,SEC-148,KRNT
AST-10062,SEC-388,BSL
AST-10063,SEC-313,CNB
AST-10064,SEC-014,BOE
AST-10065,SEC-473,SUR
AST-10066,SEC-376,SRTL
AST-10067,SEC-485,ASR
AST-10068,SEC-485,KPG
AST-10069,SEC-472,JL
AST-1007,SEC-344,TOK
AST-10070,SEC-471,VBR
AST-10071,SEC-443,PNM
AST-10072,SEC-439,SDT
AST-10073,SEC-348,MAHE
AST-10074,SEC-034,JHS
AST-10075,SEC-014,UNK
AST-10076,SEC-137,GATD
AST-10077,SEC-412,BDJ
AST-10078,SEC-076,KGP
AST-10079,SEC-330,CUK
AST-1008,SEC-058,SLO
AST-10080,SEC-220,CBE
AST-10081,SEC-172,SC
AST-10082,SEC-388,URPR
AST-10083,SEC-265,SMO
AST-10084,SEC-306,RQJ
AST-10085,SEC-091,LJN
AST-10086,SEC-461,NOQ
AST-10087,SEC-380,DHG
AST-10088,SEC-309,YPR
AST-10089,SEC-210,PDU
AST-1009,SEC-215,RRB
AST-10090,SEC-389,MVO
AST-10091,SEC-027,KYN
AST-10092,SEC-075,DWK
AST-10093,SEC-312,NDD
AST-10094,SEC-107,CKI
AST-10095,SEC-364,DKGN
AST-10096,SEC-470,SEE
AST-10097,SEC-317,JBP
AST-10098,SEC-144,GTK
AST-10099,SEC-479,BAY
AST-1010,SEC-358,BSS
AST-10100,SEC-247,JL
AST-10101,SEC-452,KRR
AST-10102,SEC-155,FD
AST-10103,SEC-277,SHU
AST-10104,SEC-235,DOTL
AST-10105,SEC-132,BNCE
AST-10106,SEC-459,KGP
AST-10107,SEC-400,GHR
AST-10108,SEC-119,BKSC
AST-10109,SEC-390,RC
AST-1011,SEC-445,BZA
AST-10110,SEC-456,CTC
AST-10111,SEC-093,BJP
AST-10112,SEC-037,ND
AST-10113,SEC-046,GZB
AST-10114,SEC-253,MOT
AST-10115,SEC-415,BZU
AST-10116,SEC-054,PVPT
AST-10117,SEC-072,TPH
AST-10118,SEC-041,BWN
AST-10119,SEC-053,RPJ
AST-1012,SEC-136,ST
AST-10120,SEC-186,GR
AST-10121,SEC-352,CDG
AST-10122,SEC-313,DG
AST-10123,SEC-337,KRCD
AST-10124,SEC-025,CND
AST-10125,SEC-153,BPQ
AST-10126,SEC-128,KCJ
AST-10127,SEC-455,HSA
AST-10128,SEC-367,SOG
AST-10129,SEC-451,KSG
AST-1013,SEC-394,MTDM
AST-10130,SEC-419,DVD
AST-10131,SEC-361,KYJ
AST-10132,SEC-219,BAQ
AST-10133,SEC-493,ANVR
AST-10134,SEC-416,NJP
AST-10135,SEC-028,BRGA
AST-10136,SEC-196,BE
AST-10137,SEC-040,ADI
AST-10138,SEC-402,KJN
AST-10139,SEC-150,BCOB
AST-1014,SEC-494,HVR
AST-10140,SEC-383,HGH
AST-10141,SEC-447,ET
AST-10142,SEC-382,SL
AST-10143,SEC-397,NZM
AST-10144,SEC-002,LTT
AST-10145,SEC-110,BBU
AST-10146,SEC-441,UHL
AST-10147,SEC-327,ET
AST-10148,SEC-384,RANI
AST-10149,SEC-382,JSG
AST-1015,SEC-429,GDR
AST-10150,SEC-390,SRTL
AST-10151,SEC-130,RJR
AST-10152,SEC-368,PNU
AST-10153,SEC-227,PTK
AST-10154,SEC-481,VZM
AST-10155,SEC-213,ANND
AST-10156,SEC-424,EE
AST-10157,SEC-382,CPR
AST-10158,SEC-058,SC
AST-10159,SEC-155,LJN
AST-1016,SEC-354,KCI
AST-10160,SEC-498,BEB
AST-10161,SEC-472,LTRR
AST-10162,SEC-178,UDL
AST-10163,SEC-218,NDKD
AST-10164,SEC-214,BLM
AST-10165,SEC-113,JVN
AST-10166,SEC-469,KLOD
AST-10167,SEC-417,SKP
AST-10168,SEC-274,CAN
AST-10169,SEC-180,SKJ
AST-1017,SEC-333,SRNR
AST-10170,SEC-035,KTYM
AST-10171,SEC-054,BDZ
AST-10172,SEC-243,RRI
AST-10173,SEC-428,HTZ
AST-10174,SEC-304,NDB
AST-10175,SEC-023,DVL
AST-10176,SEC-047,NK
AST-10177,SEC-319,TLD
AST-10178,SEC-409,HSRA
AST-10179,SEC-200,CHI
AST-1018,SEC-449,BCH
AST-10180,SEC-320,R
AST-10181,SEC-143,CDM
AST-10182,SEC-444,KZJ
AST-10183,SEC-488,VSKP
AST-10184,SEC-427,RDRA
AST-10185,SEC-177,BGS
AST-10186,SEC-208,ON
AST-10187,SEC-299,ADI
AST-10188,SEC-411,MSMD
AST-10189,SEC-043,RMA
AST-1019,SEC-045,KBJ
AST-10190,SEC-369,NBD
AST-10191,SEC-186,ALER
AST-10192,SEC-042,ASK
AST-10193,SEC-473,RJY
AST-10194,SEC-059,BJU
AST-10195,SEC-298,KSG
AST-10196,SEC-222,SLN
AST-10197,SEC-116,ET
AST-10198,SEC-405,DLI
AST-10199,SEC-065,BAB
AST-1020,SEC-385,GAYA
AST-10200,SEC-357,VSKP
AST-10201,SEC-252,VBW
AST-10202,SEC-309,NDLS
AST-10203,SEC-291,KRD
AST-10204,SEC-155,SCKR
AST-10205,SEC-087,POT
AST-10206,SEC-389,NHH
AST-10207,SEC-378,NGP
AST-10208,SEC-101,KOTA
AST-10209,SEC-104,R
AST-1021,SEC-468,HWH
AST-10210,SEC-372,SPN
AST-10211,SEC-261,SLN
AST-10212,SEC-186,ON
AST-10213,SEC-389,SSKA
AST-10214,SEC-381,BD
AST-10215,SEC-352,DVL
AST-10216,SEC-306,ARE
AST-10217,SEC-090,MLDT
AST-10218,SEC-041,TZR
AST-10219,SEC-338,JSME
AST-1022,SEC-081,BMT
AST-10220,SEC-105,BRC
AST-10221,SEC-094,BCH
AST-10222,SEC-409,KPD
AST-10223,SEC-092,ANKX
AST-10224,SEC-346,MDW
AST-10225,SEC-087,RJY
AST-10226,SEC-416,GAR
AST-10227,SEC-366,DURG
AST-10228,SEC-067,NRL
AST-10229,SEC-229,CHI
AST-1023,SEC-365,JJKR
AST-10230,SEC-119,CSN
AST-10231,SEC-328,LTT
AST-10232,SEC-409,MGS
AST-10233,SEC-223,VDA
AST-10234,SEC-423,NCB
AST-10235,SEC-060,GWL
AST-10236,SEC-149,BFR
AST-10237,SEC-245,PC
AST-10238,SEC-424,PFR
AST-10239,SEC-453,BSL
AST-1024,SEC-318,SY
AST-10240,SEC-410,PNU
AST-10241,SEC-081,JSME
AST-10242,SEC-038,ABP
AST-10243,SEC-003,BOR
AST-10244,SEC-475,BINA
AST-10245,SEC-319,GAM
AST-10246,SEC-383,TVC
AST-10247,SEC-387,KCI
AST-10248,SEC-053,PKU
AST-10249,SEC-254,AN
AST-1025,SEC-405,TN
AST-10250,SEC-090,DMO
AST-10251,SEC-476,MZP
AST-10252,SEC-025,SLO
AST-10253,SEC-174,MRJ
AST-10254,SEC-018,BSX
AST-10255,SEC-472,MSH
AST-10256,SEC-330,NK
AST-10257,SEC-092,NJP
AST-10258,SEC-182,RAIR
AST-10259,SEC-100,ULD
AST-1026,SEC-115,ET
AST-10260,SEC-159,PUNE
AST-10261,SEC-416,BAM
AST-10262,SEC-098,DG
AST-10263,SEC-309,MKA
AST-10264,SEC-335,KY
AST-10265,SEC-262,AI
AST-10266,SEC-303,ED
AST-10267,SEC-234,JBP
AST-10268,SEC-484,MABD
AST-10269,SEC-283,MULK
AST-1027,SEC-073,NHH
AST-10270,SEC-383,FA
AST-10271,SEC-473,ARJ
AST-10272,SEC-251,BVI
AST-10273,SEC-231,SINI
AST-10274,SEC-395,MIL
AST-10275,SEC-095,GR
AST-10276,SEC-500,BD
AST-10277,SEC-234,RANI
AST-10278,SEC-211,CAG
AST-10279,SEC-164,AJJ
AST-1028,SEC-124,AK
AST-10280,SEC-024,NAD
AST-10281,SEC-490,BOE
AST-10282,SEC-249,BFR
AST-10283,SEC-351,NAC
AST-10284,SEC-411,UMB
AST-10285,SEC-079,BRC
AST-10286,SEC-350,MRA
AST-10287,SEC-463,KGQ
AST-10288,SEC-317,ANG
AST-10289,SEC-319,KGP
AST-1029,SEC-370,BLPU
AST-10290,SEC-238,RNC
AST-10291,SEC-065,PDPL
AST-10292,SEC-400,TBM
AST-10293,SEC-428,GZB
AST-10294,SEC-203,BBK
AST-10295,SEC-014,ST
AST-10296,SEC-056,KUH
AST-10297,SEC-088,SGO
AST-10298,SEC-319,UDZ
AST-10299,SEC-077,BHTK
AST-1030,SEC-099,MKA
AST-10300,SEC-434,KOTA
AST-10301,SEC-162,NBM
AST-10302,SEC-183,SDAH
AST-10303,SEC-326,KTHU
AST-10304,SEC-022,JAJ
AST-10305,SEC-405,LTV
AST-10306,SEC-319,KUR
AST-10307,SEC-250,BHU
AST-10308,SEC-454,TN
AST-10309,SEC-342,RQJ
AST-1031,SEC-464,KRH
AST-10310,SEC-299,DHNE
AST-10311,SEC-262,SRC
AST-10312,SEC-006,HSR
AST-10313,SEC-370,MAO
AST-10314,SEC-466,WL
AST-10315,SEC-328,SPN
AST-10316,SEC-018,BSL
AST-10317,SEC-283,KTYM
AST-10318,SEC-425,TDD
AST-10319,SEC-179,SBPD
AST-1032,SEC-045,YA
AST-10320,SEC-075,KRV
AST-10321,SEC-464,ALD
AST-10322,SEC-462,RPJ
AST-10323,SEC-360,BHC
AST-10324,SEC-134,KJM
AST-10325,SEC-349,FDB
AST-10326,SEC-121,DURG
AST-10327,SEC-415,SPJ
AST-10328,SEC-246,EKC
AST-10329,SEC-147,GKP
AST-1033,SEC-358,BOE
AST-10330,SEC-069,JOC
AST-10331,SEC-129,MRJ
AST-10332,SEC-277,AWY
AST-10333,SEC-257,KNW
AST-10334,SEC-415,JSP
AST-10335,SEC-311,SUR
AST-10336,SEC-259,MGM
AST-10337,SEC-286,BINA
AST-10338,SEC-076,GGB
AST-10339,SEC-119,KGG
AST-1034,SEC-062,SRID
AST-10340,SEC-018,GATD
AST-10341,SEC-297,EE
AST-10342,SEC-484,GWL
AST-10343,SEC-295,CSTM
AST-10344,SEC-130,RU
AST-10345,SEC-072,PRNA
AST-10346,SEC-149,NRT
AST-10347,SEC-328,KOP
AST-10348,SEC-046,TNA
AST-10349,SEC-091,ARJ
AST-1035,SEC-259,TNGL
AST-10350,SEC-290,BQU
AST-10351,SEC-467,SGUJ
AST-10352,SEC-201,TDD
AST-10353,SEC-431,PHR
AST-10354,SEC-313,BH
AST-10355,SEC-297,KMD
AST-10356,SEC-112,BWM
AST-10357,SEC-009,RPH
AST-10358,SEC-495,NSD
AST-10359,SEC-347,HRI
AST-1036,SEC-330,NGO
AST-10360,SEC-217,KJN
AST-10361,SEC-015,BAY
AST-10362,SEC-233,TDU
AST-10363,SEC-090,PRR
AST-10364,SEC-485,FK
AST-10365,SEC-195,BKSC
AST-10366,SEC-150,BBU
AST-10367,SEC-367,KGLE
AST-10368,SEC-274,ULD
AST-10369,SEC-369,TRVL
AST-1037,SEC-462,NAC
AST-10370,SEC-464,ED
AST-10371,SEC-150,SWM
AST-10372,SEC-038,DBU
AST-10373,SEC-149,RPZ
AST-10374,SEC-344,JSME
AST-10375,SEC-022,CJN
AST-10376,SEC-329,KRH
AST-10377,SEC-456,SMBX
AST-10378,SEC-353,PAU
AST-10379,SEC-116,SIOB
AST-1038,SEC-456,JRG
AST-10380,SEC-026,BHTR
AST-10381,SEC-040,TK
AST-10382,SEC-172,KYJ
AST-10383,SEC-006,RGDA
AST-10384,SEC-470,SR
AST-10385,SEC-454,QLN
AST-10386,SEC-380,BSR
AST-10387,SEC-420,BIH
AST-10388,SEC-483,NDAE
AST-10389,SEC-277,LMG
AST-1039,SEC-151,KOAA
AST-10390,SEC-329,AD
AST-10391,SEC-353,MFP
AST-10392,SEC-414,BD
AST-10393,SEC-193,BLS
AST-10394,SEC-208,TNKU
AST-10395,SEC-241,ASK
AST-10396,SEC-283,JL
AST-10397,SEC-469,NSL
AST-10398,SEC-194,PTKC
AST-10399,SEC-465,DVG
AST-1040,SEC-454,KKDE
AST-10400,SEC-339,GZN
AST-10401,SEC-074,BDU
AST-10402,SEC-250,PRR
AST-10403,SEC-395,BLS
AST-10404,SEC-087,AJNI
AST-10405,SEC-404,KTE
AST-10406,SEC-368,KNE
AST-10407,SEC-448,NJP
AST-10408,SEC-178,KTES
AST-10409,SEC-305,BGTA
AST-1041,SEC-290,CNB
AST-10410,SEC-498,BBK
AST-10411,SEC-348,TEL
AST-10412,SEC-192,SUR
AST-10413,SEC-105,VKI
AST-10414,SEC-381,BGP
AST-10415,SEC-083,CLDY
AST-10416,SEC-130,JNH
AST-10417,SEC-213,DURG
AST-10418,SEC-178,IDG
AST-10419,SEC-084,KUR
AST-1042,SEC-121,SASN
AST-10420,SEC-033,BSB
AST-10421,SEC-416,NZM
AST-10422,SEC-084,BWN
AST-10423,SEC-480,ASR
AST-10424,SEC-430,CVB
AST-10425,SEC-488,RJY
AST-10426,SEC-002,FUT
AST-10427,SEC-385,JNH
AST-10428,SEC-188,PBN
AST-10429,SEC-485,GDA
AST-1043,SEC-321,J
AST-10430,SEC-261,NLR
AST-10431,SEC-105,HD
AST-10432,SEC-469,HLN
AST-10433,SEC-159,GKP
AST-10434,SEC-389,MSZ
AST-10435,SEC-251,GP
AST-10436,SEC-350,NCB
AST-10437,SEC-475,TCR
AST-10438,SEC-227,NAD
AST-10439,SEC-041,KFA
AST-1044,SEC-237,CNGR
AST-10440,SEC-041,KOP
AST-10441,SEC-059,SEU
AST-10442,SEC-143,GKB
AST-10443,SEC-446,CRJ
AST-10444,SEC-376,APDJ
AST-10445,SEC-252,ADI
AST-10446,SEC-034,PPI
AST-10447,SEC-248,NAD
AST-10448,SEC-034,NU
AST-10449,SEC-211,YPR
AST-1045,SEC-457,NZM
AST-10450,SEC-210,SGG
AST-10451,SEC-071,CAPE
AST-10452,SEC-169,HYB
AST-10453,SEC-154,PFR
AST-10454,SEC-397,DHI
AST-10455,SEC-214,CAG
AST-10456,SEC-295,BXN
AST-10457,SEC-493,BBK
AST-10458,SEC-390,SOY
AST-10459,SEC-353,BHET
AST-1046,SEC-230,PNM
AST-10460,SEC-130,MKA
AST-10461,SEC-104,MML
AST-10462,SEC-310,DURG
AST-10463,SEC-179,NDKD
AST-10464,SEC-270,MKA
AST-10465,SEC-047,ABP
AST-10466,SEC-410,OKHA
AST-10467,SEC-376,VM
AST-10468,SEC-392,RPJ
AST-10469,SEC-409,JP
AST-1047,SEC-355,SJP
AST-10470,SEC-494,VAPM
AST-10471,SEC-274,BWN
AST-10472,SEC-484,GDG
AST-10473,SEC-243,KTE
AST-10474,SEC-340,KLPG
AST-10475,SEC-173,KBJ
AST-10476,SEC-211,JHS
AST-10477,SEC-429,KUR
AST-10478,SEC-274,UHR
AST-10479,SEC-188,KZJ
AST-1048,SEC-184,DGA
AST-10480,SEC-277,ASK
AST-10481,SEC-460,NRLR
AST-10482,SEC-284,DVG
AST-10483,SEC-384,MCN
AST-10484,SEC-184,KOP
AST-10485,SEC-480,ERS
AST-10486,SEC-390,MBNR
AST-10487,SEC-317,LNL
AST-10488,SEC-434,MBA
AST-10489,SEC-141,DOS
AST-1049,SEC-063,YPR
AST-10490,SEC-117,DLGN
AST-10491,SEC-167,JTJ
AST-10492,SEC-208,KLTR
AST-10493,SEC-334,SBC
AST-10494,SEC-322,BUI
AST-10495,SEC-458,BUH
AST-10496,SEC-416,KS
AST-10497,SEC-265,VZM
AST-10498,SEC-028,PNJ
AST-10499,SEC-071,KLH
AST-1050,SEC-413,BTIC
AST-10500,SEC-037,PNC
AST-10501,SEC-389,MSH
AST-10502,SEC-156,KWV
AST-10503,SEC-117,NGP
AST-10504,SEC-130,BOD
AST-10505,SEC-009,SZR
AST-10506,SEC-262,ABP
AST-10507,SEC-277,VAK
AST-10508,SEC-109,DAB
AST-10509,SEC-133,JSME
AST-1051,SEC-216,VAPI
AST-10510,SEC-254,SHM
AST-10511,SEC-068,BST
AST-10512,SEC-196,BJE
AST-10513,SEC-479,ST
AST-10514,SEC-327,MGS
AST-10515,SEC-253,SPE
AST-10516,SEC-480,KNP
AST-10517,SEC-405,ALJN
AST-10518,SEC-085,SOY
AST-10519,SEC-160,SYM
AST-1052,SEC-202,TUP
AST-10520,SEC-437,KNP
AST-10521,SEC-094,NYO
AST-10522,SEC-493,TDD
AST-10523,SEC-130,TTB
AST-10524,SEC-373,MHD
AST-10525,SEC-005,CBU
AST-10526,SEC-125,DCU
AST-10527,SEC-062,BHC
AST-10528,SEC-297,DPZ
AST-10529,SEC-453,BSL
AST-1053,SEC-404,MON
AST-10530,SEC-499,ULB
AST-10531,SEC-020,MRTY
AST-10532,SEC-117,HWH
AST-10533,SEC-369,NMX
AST-10534,SEC-376,TCR
AST-10535,SEC-252,NLR
AST-10536,SEC-077,BRC
AST-10537,SEC-153,LKR
AST-10538,SEC-416,ASR
AST-10539,SEC-235,KMT
AST-1054,SEC-034,ACL
AST-10540,SEC-110,CAN
AST-10541,SEC-297,NLR
AST-10542,SEC-013,TDPR
AST-10543,SEC-192,JHS
AST-10544,SEC-442,RU
AST-10545,SEC-452,SFM
AST-10546,SEC-050,BMCK
AST-10547,SEC-498,BKP
AST-10548,SEC-226,MAS
AST-10549,SEC-197,HJI
AST-1055,SEC-241,AWY
AST-10550,SEC-061,KKLU
AST-10551,SEC-383,FA
AST-10552,SEC-360,BE
AST-10553,SEC-465,GADJ
AST-10554,SEC-053,NZM
AST-10555,SEC-024,GR
AST-10556,SEC-396,MV
AST-10557,SEC-462,BJMD
AST-10558,SEC-319,JMP
AST-10559,SEC-080,BER
AST-1056,SEC-411,JMP
AST-10560,SEC-114,ERS
AST-10561,SEC-407,CDM
AST-10562,SEC-499,BSB
AST-10563,SEC-200,KQR
AST-10564,SEC-076,SKZR
AST-10565,SEC-081,RGJ
AST-10566,SEC-115,RTM
AST-10567,SEC-295,RNR
AST-10568,SEC-068,BBK
AST-10569,SEC-318,VAPI
AST-1057,SEC-269,AKD
AST-10570,SEC-123,FKG
AST-10571,SEC-018,EE
AST-10572,SEC-441,MVLK
AST-10573,SEC-313,CPR
AST-10574,SEC-151,JSG
AST-10575,SEC-213,WST
AST-10576,SEC-327,KWM
AST-10577,SEC-199,YPR
AST-10578,SEC-101,BINA
AST-10579,SEC-143,NN
AST-1058,SEC-110,RQJ
AST-10580,SEC-065,KMEZ
AST-10581,SEC-320,VSKP
AST-10582,SEC-286,DD
AST-10583,SEC-018,BNC
AST-10584,SEC-325,PJGM
AST-10585,SEC-358,TNA
AST-10586,SEC-275,HAPA
AST-10587,SEC-020,LJN
AST-10588,SEC-065,PGT
AST-10589,SEC-454,TUNI
AST-1059,SEC-189,WR
AST-10590,SEC-056,BINA
AST-10591,SEC-237,NDLS
AST-10592,SEC-407,GHD
AST-10593,SEC-380,SLH
AST-10594,SEC-319,GDO
AST-10595,SEC-309,DG
AST-10596,SEC-135,JRC
AST-10597,SEC-477,PVPT
AST-10598,SEC-259,YPR
AST-10599,SEC-416,PKQ
AST-1060,SEC-272,MBNR
AST-10600,SEC-385,BWM
AST-10601,SEC-492,FDK
AST-10602,SEC-309,DBKA
AST-10603,SEC-212,SBY
AST-10604,SEC-221,NBQ
AST-10605,SEC-312,TATA
AST-10606,SEC-206,BRM
AST-10607,SEC-480,KIUL
AST-10608,SEC-257,ET
AST-10609,SEC-140,JL
AST-1061,SEC-199,BIDR
AST-10610,SEC-144,BIRD
AST-10611,SEC-334,SDL
AST-10612,SEC-058,PNDM
AST-10613,SEC-372,BVQ
AST-10614,SEC-294,KTE
AST-10615,SEC-126,JSG
AST-10616,SEC-369,MQR
AST-10617,SEC-433,KJM
AST-10618,SEC-441,BKO
AST-10619,SEC-360,MAS
AST-1062,SEC-178,NSD
AST-10620,SEC-158,KLOD
AST-10621,SEC-213,SWM
AST-10622,SEC-121,ET
AST-10623,SEC-481,DWR
AST-10624,SEC-100,KS
AST-10625,SEC-162,NGN
AST-10626,SEC-282,DDN
AST-10627,SEC-143,MNP
AST-10628,SEC-074,JUD
AST-10629,SEC-097,JP
AST-1063,SEC-341,SALE
AST-10630,SEC-063,GLPT
AST-10631,SEC-221,KRNT
AST-10632,SEC-192,BD
AST-10633,SEC-063,MVO
AST-10634,SEC-115,PVP
AST-10635,SEC-260,JOP
AST-10636,SEC-384,BDJ
AST-10637,SEC-002,PBW
AST-10638,SEC-281,SHR
AST-10639,SEC-343,ANGL
AST-1064,SEC-147,GWD
AST-10640,SEC-063,BRC
AST-10641,SEC-196,CBF
AST-10642,SEC-257,JLD
AST-10643,SEC-440,SWM
AST-10644,SEC-054,BLM
AST-10645,SEC-025,TIG
AST-10646,SEC-150,MBNR
AST-10647,SEC-135,VZM
AST-10648,SEC-182,AGC
AST-10649,SEC-092,BUP
AST-1065,SEC-266,JP
AST-10650,SEC-176,KLD
AST-10651,SEC-188,EE
AST-10652,SEC-329,ABR
AST-10653,SEC-312,NOQ
AST-10654,SEC-244,PPN
AST-10655,SEC-475,UJA
AST-10656,SEC-463,JSME
AST-10657,SEC-271,JHS
AST-10658,SEC-128,MNSR
AST-10659,SEC-388,BAND
AST-1066,SEC-118,PPO
AST-10660,SEC-090,LSI
AST-10661,SEC-288,MAQ
AST-10662,SEC-023,MKC
AST-10663,SEC-166,TRVL
AST-10664,SEC-025,MAHE
AST-10665,SEC-358,PASA
AST-10666,SEC-021,SUR
AST-10667,SEC-162,TUP
AST-10668,SEC-150,MVO
AST-10669,SEC-495,ORAI
AST-1067,SEC-472,DOA
AST-10670,SEC-191,GPZ
